timestamp,ghi_wm2,dni_wm2,dhi_wm2,temp_air_c,wind_ms
2023-07-20 23:00:00+03:00,0.0,0.0,0.0,28.58,3.59
2023-07-21 00:00:00+03:00,0.0,0.0,0.0,27.53,2.44
2023-07-21 01:00:00+03:00,0.0,0.0,0.0,26.74,2.1
2023-07-21 02:00:00+03:00,0.0,0.0,0.0,26.14,1.89
2023-07-21 03:00:00+03:00,0.0,0.0,0.0,25.86,1.58
2023-07-21 04:00:00+03:00,0.0,0.0,0.0,25.72,1.19
2023-07-21 05:00:00+03:00,0.0,0.0,0.0,25.28,0.94
2023-07-21 06:00:00+03:00,36.15,136.31,26.52,25.23,1.03
2023-07-21 07:00:00+03:00,204.4,371.02,104.94,27.63,1.71
2023-07-21 08:00:00+03:00,394.62,409.84,214.06,30.88,2.31
2023-07-21 09:00:00+03:00,578.05,309.65,327.62,33.55,2.65
2023-07-21 10:00:00+03:00,793.9,637.91,290.05,35.74,2.75
2023-07-21 11:00:00+03:00,935.25,744.62,265.12,37.76,2.94
2023-07-21 12:00:00+03:00,990.12,866.0,181.8,39.3,3.1
2023-07-21 13:00:00+03:00,993.62,882.26,128.92,40.28,3.4
2023-07-21 14:00:00+03:00,920.85,788.57,172.48,40.8,4.11
2023-07-21 15:00:00+03:00,796.08,748.85,167.0,40.68,5.11
2023-07-21 16:00:00+03:00,632.88,740.91,127.71,39.77,6.16
2023-07-21 17:00:00+03:00,429.9,646.86,109.75,38.11,6.84
2023-07-21 18:00:00+03:00,216.8,487.11,72.49,36.08,7.01
2023-07-21 19:00:00+03:00,36.88,131.28,23.54,33.47,5.46
2023-07-21 20:00:00+03:00,0.0,0.0,0.0,30.84,3.88
2023-07-21 21:00:00+03:00,0.0,0.0,0.0,29.23,3.12
2023-07-21 22:00:00+03:00,0.0,0.0,0.0,27.86,2.68
2023-07-21 23:00:00+03:00,0.0,0.0,0.0,26.65,2.41
2023-07-22 00:00:00+03:00,0.0,0.0,0.0,25.67,2.03
2023-07-22 01:00:00+03:00,0.0,0.0,0.0,25.21,1.49
2023-07-22 02:00:00+03:00,0.0,0.0,0.0,24.68,1.25
2023-07-22 03:00:00+03:00,0.0,0.0,0.0,24.01,1.19
2023-07-22 04:00:00+03:00,0.0,0.0,0.0,23.3,1.21
2023-07-22 05:00:00+03:00,0.0,0.0,0.0,22.59,1.31
2023-07-22 06:00:00+03:00,35.58,140.15,22.14,22.96,1.44
2023-07-22 07:00:00+03:00,216.85,525.43,65.27,25.54,1.95
2023-07-22 08:00:00+03:00,435.45,701.85,95.03,29.35,1.97
2023-07-22 09:00:00+03:00,642.78,795.65,110.1,33.05,2.03
2023-07-22 10:00:00+03:00,816.95,852.89,120.1,37.36,2.68
2023-07-22 11:00:00+03:00,941.08,884.4,122.49,40.08,3.47
2023-07-22 12:00:00+03:00,1001.0,912.02,116.18,41.64,3.67
2023-07-22 13:00:00+03:00,1002.25,917.05,113.71,42.75,3.96
2023-07-22 14:00:00+03:00,939.12,868.02,134.62,43.37,4.47
2023-07-22 15:00:00+03:00,816.4,833.1,131.53,43.43,5.15
2023-07-22 16:00:00+03:00,643.45,782.7,118.31,42.93,5.97
2023-07-22 17:00:00+03:00,436.62,677.95,103.32,41.77,6.61
2023-07-22 18:00:00+03:00,218.32,492.42,74.84,39.83,6.75
2023-07-22 19:00:00+03:00,36.05,116.24,25.7,36.34,5.05
2023-07-22 20:00:00+03:00,0.0,0.0,0.0,33.24,4.16
2023-07-22 21:00:00+03:00,0.0,0.0,0.0,31.32,3.46
2023-07-22 22:00:00+03:00,0.0,0.0,0.0,29.82,2.86
2023-07-22 23:00:00+03:00,0.0,0.0,0.0,28.63,2.42
2023-07-23 00:00:00+03:00,0.0,0.0,0.0,27.58,2.09
2023-07-23 01:00:00+03:00,0.0,0.0,0.0,26.71,1.91
2023-07-23 02:00:00+03:00,0.0,0.0,0.0,26.0,1.84
2023-07-23 03:00:00+03:00,0.0,0.0,0.0,25.38,1.79
2023-07-23 04:00:00+03:00,0.0,0.0,0.0,24.84,1.73
2023-07-23 05:00:00+03:00,0.0,0.0,0.0,24.39,1.6
2023-07-23 06:00:00+03:00,30.48,49.84,30.18,25.01,1.54
2023-07-23 07:00:00+03:00,183.15,229.07,129.62,27.43,1.72
2023-07-23 08:00:00+03:00,347.25,270.9,214.98,30.15,1.43
2023-07-23 09:00:00+03:00,523.58,255.57,320.95,33.47,1.45
2023-07-23 10:00:00+03:00,809.28,825.61,130.38,38.13,2.59
2023-07-23 11:00:00+03:00,933.33,861.41,133.19,41.45,3.9
2023-07-23 12:00:00+03:00,999.78,918.25,111.9,42.85,4.25
2023-07-23 13:00:00+03:00,1000.55,921.77,110.01,43.57,4.6
2023-07-23 14:00:00+03:00,936.1,870.16,127.37,43.95,5.14
2023-07-23 15:00:00+03:00,811.97,835.6,126.66,43.77,5.78
2023-07-23 16:00:00+03:00,639.58,777.43,116.62,42.98,6.39
2023-07-23 17:00:00+03:00,433.05,681.5,99.35,41.65,6.78
2023-07-23 18:00:00+03:00,218.23,505.4,72.37,39.93,6.57
2023-07-23 19:00:00+03:00,35.65,129.03,24.52,36.62,4.42
2023-07-23 20:00:00+03:00,0.0,0.0,0.0,33.84,3.8
2023-07-23 21:00:00+03:00,0.0,0.0,0.0,32.36,3.58
2023-07-23 22:00:00+03:00,0.0,0.0,0.0,30.93,3.36
2023-07-23 23:00:00+03:00,0.0,0.0,0.0,29.54,3.18
2023-07-24 00:00:00+03:00,0.0,0.0,0.0,28.27,2.98
2023-07-24 01:00:00+03:00,0.0,0.0,0.0,27.27,2.98
2023-07-24 02:00:00+03:00,0.0,0.0,0.0,26.51,3.03
2023-07-24 03:00:00+03:00,0.0,0.0,0.0,25.71,2.69
2023-07-24 04:00:00+03:00,0.0,0.0,0.0,24.92,2.35
2023-07-24 05:00:00+03:00,0.0,0.0,0.0,24.18,2.19
2023-07-24 06:00:00+03:00,31.35,74.98,28.38,24.79,2.07
2023-07-24 07:00:00+03:00,195.12,317.13,103.69,27.28,2.17
2023-07-24 08:00:00+03:00,391.05,427.46,186.97,31.54,1.78
2023-07-24 09:00:00+03:00,596.47,501.49,255.94,36.9,2.03
2023-07-24 10:00:00+03:00,784.42,620.57,270.01,39.49,1.78
2023-07-24 11:00:00+03:00,913.83,715.65,260.55,41.3,1.61
2023-07-24 12:00:00+03:00,985.08,726.71,245.81,42.78,1.65
2023-07-24 13:00:00+03:00,990.53,787.57,211.81,43.82,1.83
2023-07-24 14:00:00+03:00,933.65,851.65,146.49,44.4,2.31
2023-07-24 15:00:00+03:00,806.3,809.72,139.71,44.46,3.05
2023-07-24 16:00:00+03:00,630.15,742.22,128.89,44.0,3.94
2023-07-24 17:00:00+03:00,423.0,637.73,110.9,42.95,4.9
2023-07-24 18:00:00+03:00,208.48,452.04,75.58,41.26,5.84
2023-07-24 19:00:00+03:00,32.3,75.12,24.06,38.21,5.85
2023-07-24 20:00:00+03:00,0.0,0.0,0.0,35.36,6.5
2023-07-24 21:00:00+03:00,0.0,0.0,0.0,32.91,6.42
2023-07-24 22:00:00+03:00,0.0,0.0,0.0,30.85,6.5
2023-07-24 23:00:00+03:00,0.0,0.0,0.0,29.52,5.9
2023-07-25 00:00:00+03:00,0.0,0.0,0.0,28.62,4.74
2023-07-25 01:00:00+03:00,0.0,0.0,0.0,27.77,3.47
2023-07-25 02:00:00+03:00,0.0,0.0,0.0,26.92,2.96
2023-07-25 03:00:00+03:00,0.0,0.0,0.0,26.16,3.04
2023-07-25 04:00:00+03:00,0.0,0.0,0.0,25.48,3.3
2023-07-25 05:00:00+03:00,0.0,0.0,0.0,24.86,3.48
2023-07-25 06:00:00+03:00,29.92,64.23,24.28,24.72,3.93
2023-07-25 07:00:00+03:00,202.05,438.1,76.46,26.63,3.67
2023-07-25 08:00:00+03:00,417.9,633.43,109.0,29.62,3.07
2023-07-25 09:00:00+03:00,627.55,741.96,130.52,33.43,2.76
2023-07-25 10:00:00+03:00,801.7,808.26,142.94,36.61,2.71
2023-07-25 11:00:00+03:00,925.72,845.1,152.14,39.38,2.7
2023-07-25 12:00:00+03:00,988.22,846.62,153.15,41.41,2.71
2023-07-25 13:00:00+03:00,988.9,852.91,148.9,42.56,2.83
2023-07-25 14:00:00+03:00,924.55,833.52,152.89,43.09,3.26
2023-07-25 15:00:00+03:00,802.03,805.04,139.82,43.07,4.09
2023-07-25 16:00:00+03:00,629.6,750.45,124.47,42.37,5.24
2023-07-25 17:00:00+03:00,424.52,648.21,108.57,40.91,6.52
2023-07-25 18:00:00+03:00,207.05,448.71,75.74,38.63,7.27
2023-07-25 19:00:00+03:00,31.2,76.11,23.1,35.78,6.43
2023-07-25 20:00:00+03:00,0.0,0.0,0.0,33.24,5.01
2023-07-25 21:00:00+03:00,0.0,0.0,0.0,31.32,3.74
2023-07-25 22:00:00+03:00,0.0,0.0,0.0,29.69,2.92
2023-07-25 23:00:00+03:00,0.0,0.0,0.0,28.43,2.51
2023-07-26 00:00:00+03:00,0.0,0.0,0.0,27.46,2.3
2023-07-26 01:00:00+03:00,0.0,0.0,0.0,26.76,2.24
2023-07-26 02:00:00+03:00,0.0,0.0,0.0,26.19,2.26
2023-07-26 03:00:00+03:00,0.0,0.0,0.0,25.74,2.27
2023-07-26 04:00:00+03:00,0.0,0.0,0.0,25.39,2.23
2023-07-26 05:00:00+03:00,0.0,0.0,0.0,25.09,2.11
2023-07-26 06:00:00+03:00,24.42,30.74,25.64,25.82,2.68
2023-07-26 07:00:00+03:00,168.77,232.62,101.66,28.36,3.46
2023-07-26 08:00:00+03:00,359.33,432.33,162.61,31.59,3.77
2023-07-26 09:00:00+03:00,559.85,498.52,234.7,35.24,4.26
2023-07-26 10:00:00+03:00,790.88,782.77,149.73,38.25,4.22
2023-07-26 11:00:00+03:00,925.65,845.81,145.33,40.29,3.7
2023-07-26 12:00:00+03:00,986.95,861.72,141.9,41.72,3.08
2023-07-26 13:00:00+03:00,980.38,875.08,148.45,42.66,2.72
2023-07-26 14:00:00+03:00,926.45,855.71,132.41,43.21,2.68
2023-07-26 15:00:00+03:00,799.5,799.91,143.8,43.24,2.9
2023-07-26 16:00:00+03:00,626.33,742.28,124.54,42.84,3.34
2023-07-26 17:00:00+03:00,420.15,644.11,109.44,41.9,3.98
2023-07-26 18:00:00+03:00,207.15,485.58,69.24,40.26,5.15
2023-07-26 19:00:00+03:00,31.67,102.95,22.6,37.17,6.06
2023-07-26 20:00:00+03:00,0.0,0.0,0.0,34.23,6.83
2023-07-26 21:00:00+03:00,0.0,0.0,0.0,32.13,6.15
2023-07-26 22:00:00+03:00,0.0,0.0,0.0,30.66,5.15
2023-07-26 23:00:00+03:00,0.0,0.0,0.0,29.57,4.18
2023-07-27 00:00:00+03:00,0.0,0.0,0.0,28.66,3.21
2023-07-27 01:00:00+03:00,0.0,0.0,0.0,27.79,2.45
2023-07-27 02:00:00+03:00,0.0,0.0,0.0,27.05,2.23
2023-07-27 03:00:00+03:00,0.0,0.0,0.0,26.45,2.19
2023-07-27 04:00:00+03:00,0.0,0.0,0.0,25.96,2.22
2023-07-27 05:00:00+03:00,0.0,0.0,0.0,25.56,2.22
2023-07-27 06:00:00+03:00,26.2,36.65,27.73,26.28,1.97
2023-07-27 07:00:00+03:00,170.2,268.35,102.6,29.39,2.45
2023-07-27 08:00:00+03:00,340.8,398.86,159.5,33.13,1.71
2023-07-27 09:00:00+03:00,573.72,439.37,256.3,37.59,1.27
2023-07-27 10:00:00+03:00,785.45,779.44,147.92,40.66,1.74
2023-07-27 11:00:00+03:00,903.53,802.36,165.92,43.12,2.7
2023-07-27 12:00:00+03:00,951.28,748.21,199.2,44.44,3.29
2023-07-27 13:00:00+03:00,970.33,850.89,134.61,45.03,3.45
2023-07-27 14:00:00+03:00,894.15,763.96,178.86,45.24,3.56
2023-07-27 15:00:00+03:00,769.42,711.22,172.71,45.03,3.73
2023-07-27 16:00:00+03:00,611.92,698.05,140.72,44.39,3.97
2023-07-27 17:00:00+03:00,401.0,568.76,125.15,43.29,4.22
2023-07-27 18:00:00+03:00,192.77,388.8,80.55,41.83,4.42
2023-07-27 19:00:00+03:00,28.15,49.74,24.88,38.26,3.8
2023-07-27 20:00:00+03:00,0.0,0.0,0.0,35.92,5.47
2023-07-27 21:00:00+03:00,0.0,0.0,0.0,33.31,5.32
2023-07-27 22:00:00+03:00,0.0,0.0,0.0,31.25,4.07
2023-07-27 23:00:00+03:00,0.0,0.0,0.0,29.87,2.6
2023-07-28 00:00:00+03:00,0.0,0.0,0.0,28.7,1.73
2023-07-28 01:00:00+03:00,0.0,0.0,0.0,27.78,1.55
2023-07-28 02:00:00+03:00,0.0,0.0,0.0,27.04,1.46
2023-07-28 03:00:00+03:00,0.0,0.0,0.0,26.33,1.43
2023-07-28 04:00:00+03:00,0.0,0.0,0.0,25.67,1.37
2023-07-28 05:00:00+03:00,0.0,0.0,0.0,25.1,1.26
2023-07-28 06:00:00+03:00,27.42,51.4,23.16,25.25,1.25
2023-07-28 07:00:00+03:00,197.73,407.08,82.22,27.36,1.6
2023-07-28 08:00:00+03:00,412.15,609.79,115.63,30.52,1.7
2023-07-28 09:00:00+03:00,624.08,725.34,138.41,34.32,2.0
2023-07-28 10:00:00+03:00,798.78,779.77,157.47,38.18,2.56
2023-07-28 11:00:00+03:00,924.9,836.93,158.81,41.76,2.83
2023-07-28 12:00:00+03:00,987.85,848.81,152.75,43.77,2.65
2023-07-28 13:00:00+03:00,985.58,870.02,133.66,44.92,2.57
2023-07-28 14:00:00+03:00,918.75,809.47,160.23,45.46,2.65
2023-07-28 15:00:00+03:00,791.9,757.85,164.61,45.44,2.85
2023-07-28 16:00:00+03:00,614.1,673.69,156.14,44.93,3.22
2023-07-28 17:00:00+03:00,400.5,518.63,140.36,43.94,4.03
2023-07-28 18:00:00+03:00,191.05,333.15,91.97,42.22,5.32
2023-07-28 19:00:00+03:00,26.92,27.59,24.71,38.92,6.29
2023-07-28 20:00:00+03:00,0.0,0.0,0.0,35.44,7.07
2023-07-28 21:00:00+03:00,0.0,0.0,0.0,32.73,6.12
2023-07-28 22:00:00+03:00,0.0,0.0,0.0,30.94,5.16
2023-07-28 23:00:00+03:00,0.0,0.0,0.0,29.72,4.36
2023-07-29 00:00:00+03:00,0.0,0.0,0.0,28.63,3.82
2023-07-29 01:00:00+03:00,0.0,0.0,0.0,27.55,3.55
2023-07-29 02:00:00+03:00,0.0,0.0,0.0,26.49,3.45
2023-07-29 03:00:00+03:00,0.0,0.0,0.0,25.53,3.43
2023-07-29 04:00:00+03:00,0.0,0.0,0.0,24.74,3.21
2023-07-29 05:00:00+03:00,0.0,0.0,0.0,24.12,3.0
2023-07-29 06:00:00+03:00,26.55,39.33,24.29,24.01,3.29
2023-07-29 07:00:00+03:00,194.77,372.08,92.84,25.78,3.96
2023-07-29 08:00:00+03:00,409.52,563.69,139.39,28.3,4.08
2023-07-29 09:00:00+03:00,622.05,685.22,157.88,31.29,4.3
2023-07-29 10:00:00+03:00,808.8,779.76,166.76,34.39,4.75
2023-07-29 11:00:00+03:00,938.03,819.08,177.84,37.19,5.29
2023-07-29 12:00:00+03:00,1009.08,923.3,120.9,39.33,5.69
2023-07-29 13:00:00+03:00,1012.7,925.54,125.39,40.82,6.08
2023-07-29 14:00:00+03:00,947.4,896.47,134.91,41.55,6.62
2023-07-29 15:00:00+03:00,815.2,854.87,122.14,41.47,7.3
2023-07-29 16:00:00+03:00,640.92,825.01,103.02,40.35,7.94
2023-07-29 17:00:00+03:00,432.33,702.27,99.37,38.38,8.36
2023-07-29 18:00:00+03:00,212.25,510.9,72.51,35.76,8.12
2023-07-29 19:00:00+03:00,30.92,111.04,23.49,32.76,6.47
2023-07-29 20:00:00+03:00,0.0,0.0,0.0,30.27,4.67
2023-07-29 21:00:00+03:00,0.0,0.0,0.0,28.53,3.71
2023-07-29 22:00:00+03:00,0.0,0.0,0.0,27.05,2.89
2023-07-29 23:00:00+03:00,0.0,0.0,0.0,25.82,2.42
2023-07-30 00:00:00+03:00,0.0,0.0,0.0,24.91,2.29
2023-07-30 01:00:00+03:00,0.0,0.0,0.0,24.28,2.38
2023-07-30 02:00:00+03:00,0.0,0.0,0.0,23.8,2.57
2023-07-30 03:00:00+03:00,0.0,0.0,0.0,23.39,2.74
2023-07-30 04:00:00+03:00,0.0,0.0,0.0,23.0,2.72
2023-07-30 05:00:00+03:00,0.0,0.0,0.0,22.61,2.52
2023-07-30 06:00:00+03:00,25.17,46.34,22.01,23.05,3.03
2023-07-30 07:00:00+03:00,190.05,363.43,85.93,25.47,3.63
2023-07-30 08:00:00+03:00,417.12,619.81,117.45,27.82,3.52
2023-07-30 09:00:00+03:00,630.42,740.3,136.34,30.16,3.24
2023-07-30 10:00:00+03:00,802.55,793.66,152.63,32.66,3.27
2023-07-30 11:00:00+03:00,930.38,815.24,173.36,35.09,3.59
2023-07-30 12:00:00+03:00,1003.05,906.15,141.83,37.22,4.02
2023-07-30 13:00:00+03:00,995.88,914.57,131.91,38.85,4.55
2023-07-30 14:00:00+03:00,931.55,892.21,125.79,39.87,5.27
2023-07-30 15:00:00+03:00,806.42,844.05,122.13,40.13,6.2
2023-07-30 16:00:00+03:00,632.75,788.92,110.66,39.41,7.2
2023-07-30 17:00:00+03:00,424.62,681.26,98.29,37.72,7.85
2023-07-30 18:00:00+03:00,205.1,491.13,68.6,35.21,7.94
2023-07-30 19:00:00+03:00,28.55,92.17,21.17,32.46,7.0
2023-07-30 20:00:00+03:00,0.0,0.0,0.0,30.36,5.51
2023-07-30 21:00:00+03:00,0.0,0.0,0.0,28.85,4.52
2023-07-30 22:00:00+03:00,0.0,0.0,0.0,27.48,3.81
2023-07-30 23:00:00+03:00,0.0,0.0,0.0,26.28,3.23
2023-07-31 00:00:00+03:00,0.0,0.0,0.0,25.23,2.64
2023-07-31 01:00:00+03:00,0.0,0.0,0.0,24.4,2.41
2023-07-31 02:00:00+03:00,0.0,0.0,0.0,23.78,2.47
2023-07-31 03:00:00+03:00,0.0,0.0,0.0,23.24,2.59
2023-07-31 04:00:00+03:00,0.0,0.0,0.0,22.74,2.63
2023-07-31 05:00:00+03:00,0.0,0.0,0.0,22.25,2.48
2023-07-31 06:00:00+03:00,23.08,28.65,21.13,22.44,2.91
2023-07-31 07:00:00+03:00,178.52,292.73,97.93,24.8,2.91
2023-07-31 08:00:00+03:00,384.48,476.62,154.12,27.33,2.44
2023-07-31 09:00:00+03:00,587.55,580.22,187.34,29.94,1.95
2023-07-31 10:00:00+03:00,777.33,654.18,238.16,32.82,1.76
2023-07-31 11:00:00+03:00,915.8,754.64,206.34,35.68,1.77
2023-07-31 12:00:00+03:00,992.12,870.86,158.35,38.06,1.73
2023-07-31 13:00:00+03:00,987.65,869.73,140.5,39.67,1.76
2023-07-31 14:00:00+03:00,927.33,864.71,135.9,40.67,1.93
2023-07-31 15:00:00+03:00,807.55,849.52,118.62,41.09,2.29
2023-07-31 16:00:00+03:00,632.92,799.29,104.56,40.96,2.92
2023-07-31 17:00:00+03:00,417.12,645.69,106.08,40.25,3.85
2023-07-31 18:00:00+03:00,192.1,399.94,80.64,38.87,5.13
2023-07-31 19:00:00+03:00,25.27,51.07,22.7,35.87,6.08
2023-07-31 20:00:00+03:00,0.0,0.0,0.0,32.73,7.35
2023-07-31 21:00:00+03:00,0.0,0.0,0.0,30.19,6.36
2023-07-31 22:00:00+03:00,0.0,0.0,0.0,28.66,4.84
2023-07-31 23:00:00+03:00,0.0,0.0,0.0,27.65,3.23
2023-08-01 00:00:00+03:00,0.0,0.0,0.0,26.65,1.8
2023-08-01 01:00:00+03:00,0.0,0.0,0.0,25.79,1.51
2023-08-01 02:00:00+03:00,0.0,0.0,0.0,25.05,1.51
2023-08-01 03:00:00+03:00,0.0,0.0,0.0,24.39,1.58
2023-08-01 04:00:00+03:00,0.0,0.0,0.0,23.78,1.67
2023-08-01 05:00:00+03:00,0.0,0.0,0.0,23.21,1.76
2023-08-01 06:00:00+03:00,22.1,30.01,22.88,23.47,2.13
2023-08-01 07:00:00+03:00,171.35,240.56,103.97,25.61,2.43
2023-08-01 08:00:00+03:00,369.88,369.86,211.77,28.19,2.12
2023-08-01 09:00:00+03:00,573.7,349.87,334.41,31.07,2.14
2023-08-01 10:00:00+03:00,790.4,759.32,169.47,34.84,2.63
2023-08-01 11:00:00+03:00,916.4,800.81,179.36,37.29,2.92
2023-08-01 12:00:00+03:00,974.25,808.45,191.47,38.86,3.03
2023-08-01 13:00:00+03:00,990.4,910.27,117.49,39.91,3.12
2023-08-01 14:00:00+03:00,913.3,799.63,175.98,40.54,3.21
2023-08-01 15:00:00+03:00,789.17,786.99,149.19,40.68,3.33
2023-08-01 16:00:00+03:00,616.28,753.64,120.62,40.36,3.48
2023-08-01 17:00:00+03:00,408.98,625.77,110.38,39.56,3.63
2023-08-01 18:00:00+03:00,197.1,456.38,71.36,38.25,3.63
2023-08-01 19:00:00+03:00,25.83,73.31,20.08,34.44,2.92
2023-08-01 20:00:00+03:00,0.0,0.0,0.0,32.67,4.54
2023-08-01 21:00:00+03:00,0.0,0.0,0.0,31.05,6.26
2023-08-01 22:00:00+03:00,0.0,0.0,0.0,28.93,5.21
2023-08-01 23:00:00+03:00,0.0,0.0,0.0,27.65,3.59
2023-08-02 00:00:00+03:00,0.0,0.0,0.0,26.64,2.12
2023-08-02 01:00:00+03:00,0.0,0.0,0.0,25.85,1.61
2023-08-02 02:00:00+03:00,0.0,0.0,0.0,25.42,1.22
2023-08-02 03:00:00+03:00,0.0,0.0,0.0,25.23,0.82
2023-08-02 04:00:00+03:00,0.0,0.0,0.0,24.88,0.52
2023-08-02 05:00:00+03:00,0.0,0.0,0.0,24.29,0.56
2023-08-02 06:00:00+03:00,23.23,61.34,22.14,24.24,0.9
2023-08-02 07:00:00+03:00,179.5,330.44,93.65,26.58,1.49
2023-08-02 08:00:00+03:00,373.83,453.99,173.34,30.3,1.74
2023-08-02 09:00:00+03:00,578.25,431.13,280.78,34.05,2.73
2023-08-02 10:00:00+03:00,773.5,736.91,166.28,36.77,3.37
2023-08-02 11:00:00+03:00,890.72,733.88,210.32,38.7,3.69
2023-08-02 12:00:00+03:00,949.9,758.4,205.68,40.15,3.88
2023-08-02 13:00:00+03:00,994.03,940.19,101.83,41.13,4.16
2023-08-02 14:00:00+03:00,890.25,758.96,199.23,41.65,4.4
2023-08-02 15:00:00+03:00,764.55,703.63,191.24,41.6,4.6
2023-08-02 16:00:00+03:00,595.92,671.13,159.07,41.07,4.67
2023-08-02 17:00:00+03:00,392.38,606.43,110.86,40.04,4.75
2023-08-02 18:00:00+03:00,193.6,464.3,70.5,38.39,5.05
2023-08-02 19:00:00+03:00,25.23,95.18,20.25,35.17,5.22
2023-08-02 20:00:00+03:00,0.0,0.0,0.0,32.43,6.92
2023-08-02 21:00:00+03:00,0.0,0.0,0.0,29.86,6.61
2023-08-02 22:00:00+03:00,0.0,0.0,0.0,28.11,5.08
2023-08-02 23:00:00+03:00,0.0,0.0,0.0,27.09,3.47
2023-08-03 00:00:00+03:00,0.0,0.0,0.0,26.25,2.02
2023-08-03 01:00:00+03:00,0.0,0.0,0.0,25.39,1.44
2023-08-03 02:00:00+03:00,0.0,0.0,0.0,24.74,1.24
2023-08-03 03:00:00+03:00,0.0,0.0,0.0,24.38,0.97
2023-08-03 04:00:00+03:00,0.0,0.0,0.0,24.07,0.7
2023-08-03 05:00:00+03:00,0.0,0.0,0.0,23.6,0.56
2023-08-03 06:00:00+03:00,24.75,108.46,20.33,23.56,0.47
2023-08-03 07:00:00+03:00,181.27,380.26,87.81,25.25,0.48
2023-08-03 08:00:00+03:00,367.52,369.06,205.87,27.77,0.32
2023-08-03 09:00:00+03:00,572.47,386.05,403.92,31.51,1.22
2023-08-03 10:00:00+03:00,775.35,671.11,262.28,35.28,2.13
2023-08-03 11:00:00+03:00,911.75,762.51,219.35,37.35,2.5
2023-08-03 12:00:00+03:00,974.65,759.76,229.16,38.73,2.73
2023-08-03 13:00:00+03:00,1005.0,957.5,101.56,39.65,2.89
2023-08-03 14:00:00+03:00,935.75,910.79,111.67,40.16,3.11
2023-08-03 15:00:00+03:00,802.45,830.16,131.34,40.25,3.42
2023-08-03 16:00:00+03:00,635.12,818.4,100.48,39.81,3.9
2023-08-03 17:00:00+03:00,423.05,714.62,88.46,38.79,4.59
2023-08-03 18:00:00+03:00,201.7,526.78,62.61,37.14,5.5
2023-08-03 19:00:00+03:00,25.2,106.68,18.93,34.24,5.68
2023-08-03 20:00:00+03:00,0.0,0.0,0.0,31.59,6.43
2023-08-03 21:00:00+03:00,0.0,0.0,0.0,29.56,5.37
2023-08-03 22:00:00+03:00,0.0,0.0,0.0,28.2,3.55
2023-08-03 23:00:00+03:00,0.0,0.0,0.0,27.05,2.36
2023-08-04 00:00:00+03:00,0.0,0.0,0.0,26.18,2.04
2023-08-04 01:00:00+03:00,0.0,0.0,0.0,25.42,1.86
2023-08-04 02:00:00+03:00,0.0,0.0,0.0,24.79,1.68
2023-08-04 03:00:00+03:00,0.0,0.0,0.0,24.31,1.52
2023-08-04 04:00:00+03:00,0.0,0.0,0.0,23.89,1.37
2023-08-04 05:00:00+03:00,0.0,0.0,0.0,23.52,1.21
2023-08-04 06:00:00+03:00,22.23,79.97,20.53,23.67,1.15
2023-08-04 07:00:00+03:00,180.15,368.55,89.76,26.21,1.76
2023-08-04 08:00:00+03:00,385.88,491.8,172.69,29.36,2.37
2023-08-04 09:00:00+03:00,596.92,561.06,258.81,32.74,3.07
2023-08-04 10:00:00+03:00,794.55,798.73,150.18,35.35,3.51
2023-08-04 11:00:00+03:00,924.22,850.89,147.29,37.7,3.99
2023-08-04 12:00:00+03:00,994.65,940.11,106.32,39.59,4.44
2023-08-04 13:00:00+03:00,997.0,955.3,95.77,40.9,4.84
2023-08-04 14:00:00+03:00,931.42,902.72,114.71,41.63,5.34
2023-08-04 15:00:00+03:00,804.47,858.0,114.25,41.67,5.95
2023-08-04 16:00:00+03:00,630.78,822.21,96.49,40.93,6.56
2023-08-04 17:00:00+03:00,422.15,736.27,80.61,39.39,7.05
2023-08-04 18:00:00+03:00,202.38,544.81,56.75,37.16,7.17
2023-08-04 19:00:00+03:00,24.88,122.56,17.18,34.12,5.86
2023-08-04 20:00:00+03:00,0.0,0.0,0.0,31.69,4.62
2023-08-04 21:00:00+03:00,0.0,0.0,0.0,29.83,3.29
2023-08-04 22:00:00+03:00,0.0,0.0,0.0,28.34,2.77
2023-08-04 23:00:00+03:00,0.0,0.0,0.0,27.21,2.62
2023-08-05 00:00:00+03:00,0.0,0.0,0.0,26.4,2.33
2023-08-05 01:00:00+03:00,0.0,0.0,0.0,26.04,1.91
2023-08-05 02:00:00+03:00,0.0,0.0,0.0,25.86,1.49
2023-08-05 03:00:00+03:00,0.0,0.0,0.0,25.34,1.12
2023-08-05 04:00:00+03:00,0.0,0.0,0.0,25.2,0.86
2023-08-05 05:00:00+03:00,0.0,0.0,0.0,24.62,0.76
2023-08-05 06:00:00+03:00,24.33,116.36,16.91,23.91,1.08
2023-08-05 07:00:00+03:00,201.4,563.29,56.89,26.21,1.99
2023-08-05 08:00:00+03:00,424.77,734.73,84.57,29.88,1.34
2023-08-05 09:00:00+03:00,639.15,838.14,103.0,33.72,1.86
2023-08-05 10:00:00+03:00,801.55,783.21,179.88,36.49,2.56
2023-08-05 11:00:00+03:00,930.65,820.43,186.83,38.68,3.0
2023-08-05 12:00:00+03:00,984.2,868.74,173.15,40.24,3.37
2023-08-05 13:00:00+03:00,992.55,856.91,160.0,41.33,3.78
2023-08-05 14:00:00+03:00,932.65,905.93,113.0,41.95,4.31
2023-08-05 15:00:00+03:00,803.9,870.48,108.09,42.02,5.09
